Time_Index,Actual_T_30cm,Predicted_T_30cm
1183,10.900001,11.119428
1184,10.900001,11.12798
1185,10.900001,11.141905
1186,10.900001,11.15803
1187,10.900001,11.174807
1188,10.900001,11.190187
1189,10.900001,11.196021
1190,10.900001,11.204701
1191,10.900001,11.216617
1192,10.900001,11.2309065
1193,10.900001,11.246325
1194,10.900001,11.2643385
1195,10.900001,11.282708
1196,10.900001,11.299836
1197,10.900001,11.314911
1198,11.0,11.32932
1199,11.299999,11.342047
1200,11.299999,11.352726
1201,11.299999,11.361889
1202,11.2,11.36832
1203,11.1,11.367658
1204,11.1,11.364103
1205,11.0,11.366447
1206,10.900001,11.391831
1207,11.7,11.429182
1208,11.600002,11.470224
1209,11.600002,11.504125
1210,11.399999,11.525601
1211,11.399999,11.538449
1212,11.399999,11.539524
1213,11.399999,11.528558
1214,11.5,11.560341
1215,11.5,11.610796
1216,11.600002,11.668486
1217,11.399999,11.711698
1218,11.399999,11.746413
1219,11.399999,11.773673
1220,11.399999,11.792239
1221,11.399999,11.813695
1222,11.399999,11.835609
1223,11.399999,11.862509
1224,11.399999,11.877104
1225,11.399999,11.883155
1226,11.399999,11.884023
1227,11.399999,11.881214
1228,11.399999,11.876749
1229,11.399999,11.871486
1230,11.399999,11.864452
1231,11.399999,11.858222
1232,11.399999,11.853571
1233,11.5,11.850797
1234,11.600002,11.849588
1235,11.600002,11.849277
1236,11.600002,11.850165
1237,11.7,11.853834
1238,11.7,11.856462
1239,11.7,11.86013
1240,11.7,11.870159
1241,11.7,11.889393
1242,11.299999,11.912272
1243,11.1,11.935888
1244,11.1,11.964029
1245,11.1,11.99202
1246,11.1,12.018643
1247,11.0,12.042154
1248,11.0,12.063161
1249,11.0,12.056612
1250,11.0,12.021048
1251,11.0,11.971867
1252,11.0,11.919617
1253,11.2,11.8696995
1254,11.1,11.8183365
1255,10.2,11.7703495
1256,10.299999,11.727451
1257,10.2,11.690227
1258,11.1,11.658608
1259,10.2,11.632124
1260,10.1,11.622246
1261,10.1,11.61655
1262,10.0,11.551518
1263,10.0,11.463802
1264,10.0,11.363677
1265,10.0,11.325728
1266,10.1,11.263854
1267,10.1,11.189039
1268,10.2,11.112597
1269,10.299999,11.033579
1270,10.399999,10.956895
1271,10.5,10.885886
1272,10.6,10.82246
1273,10.7,10.774704
1274,10.800001,10.738647
1275,10.800001,10.717321
1276,10.900001,10.711475
1277,11.0,10.7212925
1278,11.1,10.745486
1279,10.2,10.781842
1280,10.2,10.828524
1281,10.2,10.886387
1282,10.2,10.946008
1283,10.2,11.00846
1284,10.2,11.073635
1285,10.2,11.144084
1286,10.2,11.14642
1287,10.2,11.109038
1288,10.2,11.054148
1289,10.2,10.991943
1290,10.2,10.935296
1291,10.2,10.885333
1292,10.2,10.843178
1293,10.2,10.80898
1294,10.2,10.784442
1295,10.2,10.766144
1296,10.2,10.750005
1297,10.299999,10.739101
1298,10.299999,10.730996
1299,10.299999,10.724824
1300,10.299999,10.719596
1301,10.299999,10.714861
1302,10.299999,10.71177
1303,10.2,10.709267
1304,10.2,10.712909
1305,10.1,10.722155
1306,10.0,10.733602
1307,10.0,10.744798
1308,10.1,10.754668
1309,9.900001,10.7629
1310,9.800001,10.758694
1311,9.800001,10.747095
1312,9.7,10.722684
1313,9.6,10.68877
1314,9.5,10.65277
1315,9.5,10.626395
1316,9.399999,10.593118
1317,9.399999,10.552946
1318,9.399999,10.511703
1319,9.399999,10.46664
1320,9.399999,10.416279
1321,9.399999,10.360109
1322,9.399999,10.304284
1323,9.399999,10.246276
1324,10.2,10.190796
1325,10.2,10.140467
1326,10.2,10.093836
1327,8.000001,10.051157
1328,8.1,10.013983
1329,8.2,9.983223
1330,8.2,9.958657
1331,8.3,9.997428
1332,8.4,10.068484
1333,8.5,10.149883
1334,8.5,10.077991
1335,8.6,9.928773
1336,8.7,9.753515
1337,8.800001,9.577756
1338,8.800001,9.424298
1339,8.900001,9.301452
1340,9.0,9.213511
1341,9.1,9.150928
1342,8.000001,9.113756
1343,9.1,9.099146
1344,7.9,9.106443
1345,7.8,9.124708
1346,7.8,9.152745
1347,9.2,9.190521
1348,9.299999,9.2366
1349,9.299999,9.207715
1350,9.399999,9.213814
1351,6.7,9.158157
1352,6.6000004,9.062135
1353,6.5000005,8.950762
1354,6.4,8.939437
1355,6.4,8.991115
1356,6.3,9.076189
1357,6.3,9.179072
1358,6.2,9.098259
1359,6.2,8.906459
1360,6.2,8.659715
1361,6.2,8.391998
1362,6.1000004,8.132829
1363,6.8,7.89211
1364,6.9,7.6800075
1365,7.0000005,7.489562
1366,7.1000004,7.324464
1367,7.7,7.18399
1368,7.7,7.0655837
1369,7.6,6.962385
1370,7.5000005,6.928932
1371,7.4,6.9475813
1372,7.4,6.9985533
1373,7.3,7.0712414
1374,7.2,7.1899023
1375,6.0000005,7.3283505
1376,6.0000005,7.4583993
1377,5.9,7.5635953
1378,5.8,7.636806
1379,5.8,7.6880574
1380,5.7,7.717288
1381,5.6000004,7.722698
1382,5.5000005,7.6279106
1383,5.5000005,7.480024
1384,5.4,7.3089347
1385,5.2999997,7.1337113
1386,5.2,6.9676714
1387,5.1000004,6.814466
1388,5.1000004,6.6737485
1389,5.1000004,6.5416803
1390,5.1000004,6.4224467
1391,6.1000004,6.31306
1392,5.0000005,6.2108054
1393,5.0000005,6.110792
1394,5.2,6.0120244
1395,5.1000004,5.9177685
1396,5.1000004,5.8330493
1397,5.1000004,5.7600546
1398,5.0000005,5.777022
1399,5.1000004,5.75753
1400,5.1000004,5.7158194
1401,5.1000004,5.6839294
1402,5.1000004,5.6424403
1403,5.1000004,5.5999546
1404,5.1000004,5.563429
1405,4.9,5.528766
1406,4.9,5.4998827
1407,4.9,5.478678
1408,4.9,5.4620323
1409,4.9,5.447263
1410,4.9,5.4325857
1411,5.0000005,5.4200525
1412,5.0000005,5.3842173
1413,5.0000005,5.3403378
1414,4.9,5.2963133
1415,4.9,5.257392
1416,4.9,5.2279773
1417,4.9,5.208525
1418,4.9,5.21109
1419,4.9,5.226503
1420,5.0000005,5.2449265
1421,5.0000005,5.2448835
1422,5.0000005,5.235441
1423,4.9,5.227122
1424,4.7999997,5.217737
1425,4.7999997,5.2094297
1426,4.7999997,5.20227
1427,4.7,5.2051373
1428,4.6000004,5.213394
1429,4.5000005,5.224124
1430,4.5000005,5.2139697
1431,4.4,5.188933
1432,4.2999997,5.1590657
1433,4.2,5.130084
1434,4.1000004,5.098381
1435,3.9999998,5.0598702
1436,3.9999998,5.0131617
1437,3.9,4.9655776
1438,3.9,4.913371
1439,3.9,4.857012
1440,3.9,4.793937
1441,3.9999998,4.7243342
1442,4.2,4.6507325
1443,4.9,4.580844
1444,3.9999998,4.510017
1445,3.9999998,4.4437923
1446,3.9999998,4.3836474
1447,3.2999997,4.331771
1448,3.2999997,4.2922916
1449,3.9999998,4.283693
1450,3.9999998,4.34942
1451,3.9,4.376145
1452,3.9,4.3765683
1453,3.7999995,4.3628902
1454,3.7999995,4.2765317
1455,3.7,4.1577334
1456,3.6000004,4.0934896
1457,3.4999998,4.0682836
1458,3.4999998,4.059952
1459,3.4,4.0613046
1460,3.2999997,4.060444
1461,3.2999997,4.056153
1462,3.2,4.042072
1463,3.2,4.017185
1464,3.2,3.981438
1465,3.1000004,3.9392323
1466,3.1000004,3.8905256
1467,3.2,3.8354049
1468,3.2,3.7790504
1469,3.2,3.7168746
1470,3.2999997,3.6575336
1471,3.2999997,3.6056025
1472,3.2999997,3.555996
1473,3.2999997,3.5112934
1474,3.2999997,3.4743762
1475,3.2999997,3.4471805
1476,3.2,3.4285915
1477,3.2,3.4227095
1478,3.1000004,3.4219027
1479,3.1000004,3.424171
1480,2.9999998,3.4226813
1481,2.9999998,3.4225438
1482,2.9,3.4243376
1483,2.9,3.4213195
1484,2.7999997,3.4116085
1485,2.7999997,3.392953
1486,2.7999997,3.3708906
1487,2.7999997,3.342611
1488,2.7999997,3.3140526
1489,2.7999997,3.2770743
1490,2.7999997,3.2386985
1491,2.9,3.196982
1492,2.9,3.1561081
1493,2.9999998,3.1174746
1494,2.9999998,3.0839763
1495,2.9,3.0524743
1496,2.9,3.0263314
1497,2.9999998,3.0061376
1498,2.9,2.9979424
1499,2.9999998,2.9951763
1500,3.1000004,3.0023108
1501,2.9,3.0131714
1502,2.9999998,3.0159407
1503,2.9999998,3.0142426
1504,2.9999998,3.0177479
1505,2.9,3.0175514
1506,2.9,3.0231168
1507,2.9,3.0295248
1508,2.9,3.029249
1509,2.9,3.0284169
1510,3.1000004,3.0312665
1511,2.9,3.036886
1512,2.9999998,3.0375419
1513,2.9999998,3.0400088
1514,2.9999998,3.0411594
1515,2.9999998,3.0373607
1516,2.9999998,3.03153
1517,2.9,3.0340695
1518,2.9,3.0377975
1519,3.4999998,3.0551786
1520,3.4999998,3.073596
1521,3.4999998,3.0870216
1522,3.4999998,3.096252
1523,3.4999998,3.105532
1524,3.4,3.0986269
1525,3.4,3.0855193
1526,3.4,3.0894604
1527,3.4,3.1126926
1528,3.4,3.151792
1529,3.4,3.1998625
1530,3.4,3.2501063
1531,3.4,3.2917957
1532,3.4,3.3254344
1533,3.4,3.3515007
1534,3.2999997,3.3714194
1535,3.2999997,3.3881729
1536,3.2999997,3.4039016
1537,3.2999997,3.4169
1538,3.2,3.4262903
1539,3.2,3.4324243
1540,3.2,3.4359896
1541,3.2,3.4306614
1542,3.1000004,3.4210598
1543,3.7999995,3.4114168
1544,3.6000004,3.4010608
1545,3.6000004,3.386971
1546,3.9,3.3710873
1547,3.7999995,3.356737
1548,3.7999995,3.343694
1549,3.7999995,3.3250663
1550,3.7999995,3.3294308
1551,3.7999995,3.3522348
1552,3.7999995,3.3852594
1553,3.7999995,3.4336562
1554,3.7,3.4854681
1555,3.7,3.537417
1556,3.7,3.5863628
1557,3.7,3.6302626
1558,3.7,3.6680224
1559,3.7,3.6994643
1560,3.7,3.7257214
1561,3.6000004,3.739884
1562,3.6000004,3.7467976
1563,3.6000004,3.7480063
1564,3.6000004,3.7454078
1565,3.6000004,3.7406898
1566,3.7999995,3.7352116
1567,3.9999998,3.7327514
1568,4.1000004,3.7275076
1569,4.1000004,3.7187808
1570,4.1000004,3.7080023
1571,4.2,3.6965218
1572,4.2,3.6853647
1573,4.2999997,3.6841183
1574,4.2999997,3.6984153
1575,4.4,3.7339194
1576,3.9999998,3.7803936
1577,3.9999998,3.830836
1578,3.9999998,3.8872547
1579,3.9999998,3.943032
1580,3.9,4.000637
1581,3.9,4.0551767
1582,3.9,4.1112165
1583,3.9,4.139587
1584,3.9,4.147931
1585,3.9,4.1457343
1586,3.9,4.134319
1587,3.9,4.115943
1588,3.9999998,4.0910816
1589,3.9999998,4.0647383
1590,3.9999998,4.039519
1591,4.6000004,4.0153933
1592,4.5000005,3.9944391
1593,4.5000005,3.9770668
1594,4.4,3.9633691
1595,4.6000004,3.9593186
1596,4.7,3.9613595
1597,4.7999997,3.9666507
1598,5.5000005,4.006336
1599,5.4,4.0646243
1600,5.4,4.1307187
1601,5.4,4.192171
1602,5.2999997,4.250175
1603,5.2999997,4.3117495
1604,5.2,4.380001
1605,4.7,4.4946966
1606,5.2,4.623896
1607,5.1000004,4.7524524
1608,5.1000004,4.870051
1609,5.0000005,4.9654303
1610,5.0000005,5.0400996
1611,4.9,5.090969
1612,4.9,5.0914245
1613,4.7999997,5.0929956
1614,5.1000004,5.0910525
1615,5.4,5.0886893
1616,5.2999997,5.0824437
1617,5.2999997,5.0735774
1618,5.2999997,5.0563273
1619,5.2,5.034854
1620,5.2,5.0074587
1621,5.2,4.996191
1622,5.2,5.0221577
1623,5.2,5.064308
1624,5.2,5.1123285
1625,5.2,5.1591697
1626,5.2999997,5.1934695
1627,5.2999997,5.2175236
1628,5.2999997,5.2333045
1629,5.2999997,5.2417097
1630,5.4,5.247681
1631,5.4,5.2511415
1632,5.4,5.252449
1633,5.4,5.2582693
1634,5.5000005,5.2679105
1635,5.5000005,5.278844
1636,5.5000005,5.28754
1637,5.5000005,5.2990446
1638,5.5000005,5.3127246
1639,5.2999997,5.3268485
1640,5.2999997,5.3403378
1641,5.2999997,5.358924
1642,5.2999997,5.379351
1643,5.2,5.4002132
1644,5.2,5.418577
1645,5.2,5.432859
1646,5.2,5.432856
1647,5.1000004,5.42626
1648,5.1000004,5.418025
1649,5.1000004,5.407951
1650,5.1000004,5.394916
1651,5.1000004,5.3809996
1652,5.1000004,5.367543
1653,5.1000004,5.3552246
1654,5.2999997,5.3380527
1655,5.4,5.3188653
1656,5.4,5.299918
1657,5.4,5.2822814
1658,5.1000004,5.2665157
1659,5.4,5.252588
1660,5.1000004,5.240934
1661,5.1000004,5.2428303
1662,5.1000004,5.258657
1663,6.1000004,5.2809815
1664,6.1000004,5.3055553
1665,6.1000004,5.3110557
1666,6.0000005,5.32301
1667,6.0000005,5.320139
1668,5.9,5.308715
1669,5.8,5.291546
1670,5.8,5.3298287
1671,5.7,5.407284
1672,5.6000004,5.5049624
1673,5.5000005,5.6038465
1674,5.4,5.6941204
1675,5.4,5.7696986
1676,5.2999997,5.8231397
1677,5.2999997,5.857364
1678,5.2,5.8729935
1679,5.2,5.8671393
1680,5.2,5.8430786
1681,5.1000004,5.809674
1682,5.1000004,5.768906
1683,5.1000004,5.71895
1684,5.1000004,5.6664505
1685,5.1000004,5.6097054
1686,5.2,5.55703
1687,6.6000004,5.5110073
1688,6.7,5.4653206
1689,6.7,5.4235034
1690,6.7,5.385585
1691,6.5000005,5.353545
1692,6.5000005,5.325853
1693,6.4,5.309321
1694,6.3,5.3843093
1695,6.1000004,5.524924
1696,6.2,5.6961284
1697,6.2,5.8736305
1698,6.2,6.024626
1699,6.2,6.1485286
1700,6.2,6.241383
1701,6.2,6.30328
1702,6.2,6.3288417
1703,6.2,6.336871
1704,6.2,6.334819
1705,6.2,6.327662
1706,6.2,6.318669
1707,6.2,6.309691
1708,6.2,6.3020053
1709,6.3,6.2960553
1710,6.3,6.2927117
1711,7.0000005,6.2941628
1712,7.0000005,6.2984457
1713,7.0000005,6.3022833
1714,7.0000005,6.306181
1715,7.1000004,6.3101144
1716,7.1000004,6.320139
1717,7.2,6.3329854
1718,7.2,6.395929
1719,7.3,6.485229
1720,7.3,6.582124
1721,7.4,6.675181
1722,7.4,6.7677555
1723,6.9,6.852417
1724,6.9,6.933472
1725,6.9,7.0059447
1726,6.9,7.074062
1727,6.8,7.1344647
1728,6.8,7.192344
1729,6.8,7.2448273
1730,6.9,7.2529535
1731,6.9,7.236271
1732,6.9,7.207505
1733,6.9,7.1769285
1734,6.9,7.1365967
1735,7.9,7.095107
1736,7.9,7.0572047
1737,7.9,7.0312176
1738,8.000001,7.0150156
1739,8.000001,7.0057344
1740,8.000001,7.0005507
1741,7.9,7.00089
1742,7.8,7.078823
1743,7.8,7.1969137
1744,7.8,7.3275476
1745,7.5000005,7.460151
1746,7.5000005,7.582597
1747,7.5000005,7.6896205
1748,7.6,7.7739677
1749,7.6,7.8296056
1750,7.6,7.864458
1751,7.7,7.885414
1752,7.7,7.872482
1753,7.7,7.844385
1754,7.7,7.8112764
1755,7.7,7.783496
1756,7.7,7.7633543
1757,7.8,7.7493167
1758,7.6,7.7461705
1759,8.000001,7.7496314
1760,8.000001,7.759265
1761,8.000001,7.7698574
1762,8.000001,7.7804885
1763,8.000001,7.7910266
1764,8.000001,7.8070283
1765,7.9,7.8110623
1766,7.9,7.831819
1767,7.8,7.864549
1768,7.7,7.9036126
1769,7.7,7.944035
1770,7.6,7.9849486
1771,7.5000005,8.023035
1772,8.000001,8.050418
1773,8.000001,8.069346
1774,8.000001,8.075498
1775,7.4,8.067698
1776,7.3,8.052778
1777,7.2,8.028211
1778,7.2,7.993548
1779,7.1000004,7.986824
1780,7.0000005,7.99724
1781,7.0000005,8.013446
1782,7.4,7.9986706
1783,6.0000005,7.962625
1784,5.9,7.910292
1785,5.9,7.852288
1786,5.8,7.7874284
1787,5.8,7.7171745
1788,5.8,7.6488676
1789,5.7,7.6073127
1790,6.0000005,7.5030246
1791,6.1000004,7.3590765
1792,6.2,7.2001433
1793,6.9,7.034319
1794,6.8,6.875961
1795,6.8,6.7331443
1796,6.7,6.6039762
1797,6.1000004,6.5121
1798,6.7,6.4557195
1799,6.6000004,6.429718
1800,6.5000005,6.4667087
1801,6.5000005,6.5340576
1802,6.4,6.6143417
1803,6.3,6.68723
1804,6.3,6.712592
1805,6.2,6.742745
1806,6.6000004,6.7717423
1807,5.6000004,6.790031
1808,5.2999997,6.8002996
1809,5.6000004,6.796225
1810,5.7,6.778224
1811,5.2999997,6.7535515
1812,5.2,6.72064
1813,5.2,6.7115026
1814,5.1000004,6.655396
1815,5.1000004,6.550481
1816,5.1000004,6.4457
1817,5.1000004,6.355648
1818,5.0000005,6.2536635
1819,5.0000005,6.142986
1820,5.2999997,6.035548
1821,5.6000004,5.9310575
1822,5.5000005,5.8360147
1823,5.4,5.7533617
1824,5.4,5.682639
1825,5.4,5.615939
1826,5.5000005,5.5559745
1827,5.0000005,5.5260243
1828,5.0000005,5.538365
1829,4.9,5.5665107
1830,4.9,5.5952783
1831,4.7999997,5.6211414
1832,4.7999997,5.64249
1833,4.7999997,5.665661
1834,4.7999997,5.6513233
1835,4.7,5.615136
1836,4.7,5.5631285
1837,4.7,5.505511
1838,4.7,5.4408913
1839,4.7,5.3769703
1840,4.7,5.318127
1841,4.6000004,5.2666745
1842,4.6000004,5.2168946
1843,4.6000004,5.1722183
1844,4.6000004,5.134311
1845,4.6000004,5.103606
1846,4.6000004,5.0793076
1847,4.6000004,5.060737
1848,4.6000004,5.0401907
1849,4.5000005,5.015002
1850,4.5000005,4.989323
1851,4.7999997,4.9651766
1852,4.9,4.9438367
1853,4.9,4.926689
1854,4.9,4.913255
1855,4.5000005,4.902785
1856,4.5000005,4.8883586
1857,4.5000005,4.8695016
1858,4.5000005,4.879263
1859,4.5000005,4.909908
1860,4.5000005,4.9493227
1861,4.4,4.9923625
1862,4.4,4.993976
1863,4.4,4.971971
1864,4.4,4.941245
1865,4.2,4.908759
1866,4.2,4.8785686
1867,4.2,4.8524013
1868,4.2,4.8228483
1869,4.2,4.7911334
1870,4.2,4.7621436
1871,4.2999997,4.7377877
1872,4.2999997,4.7013745
1873,4.2999997,4.6606407
1874,4.2999997,4.621027
1875,4.2999997,4.585388
1876,4.2999997,4.55496
1877,4.4,4.529941
1878,4.4,4.5163116
1879,4.1000004,4.5105357
1880,4.1000004,4.5114784
1881,4.1000004,4.5182343
1882,4.1000004,4.5267797
1883,4.1000004,4.5350513
1884,4.1000004,4.5487056
1885,4.1000004,4.564632
1886,4.1000004,4.547216
1887,4.1000004,4.513034
1888,4.1000004,4.4768147
1889,4.1000004,4.4437747
1890,4.1000004,4.415977
1891,4.1000004,4.391303
1892,4.1000004,4.3720865
1893,4.1000004,4.3590264
1894,4.1000004,4.3500023
1895,4.1000004,4.3435535
1896,4.1000004,4.3390875
1897,4.1000004,4.3357496
1898,4.2,4.3329077
1899,4.2,4.3308835
1900,4.2,4.331754
1901,4.2,4.334356
1902,4.2,4.336919
1903,3.9999998,4.3394847
1904,3.9999998,4.3413315
1905,3.9999998,4.35269
1906,3.9999998,4.3673754
1907,3.9999998,4.381612
1908,3.9999998,4.394096
1909,3.9999998,4.4029098
1910,3.9999998,4.3837347
1911,3.9999998,4.3527346
1912,3.9999998,4.3104396
1913,3.9999998,4.270313
1914,3.9999998,4.2379546
1915,3.9999998,4.214539
1916,3.9999998,4.1992087
1917,3.9999998,4.193011
1918,3.9999998,4.1927376
1919,3.9999998,4.1978254
1920,3.9999998,4.2086086
1921,3.9999998,4.2218566
1922,3.9999998,4.2328415
1923,3.9999998,4.2437778
1924,3.9999998,4.2512727
1925,3.9999998,4.254379
1926,3.9999998,4.25203
1927,4.9,4.2438803
1928,4.7999997,4.2335205
1929,4.7,4.221906
1930,4.7999997,4.215832
1931,4.1000004,4.214669
1932,4.1000004,4.215227
1933,4.1000004,4.216453
1934,3.9999998,4.2514334
1935,3.9999998,4.309571
1936,3.9999998,4.376486
1937,3.9999998,4.452951
1938,4.2,4.4941263
1939,4.2,4.508406
1940,4.2999997,4.503448
1941,4.4,4.4805393
1942,4.4,4.447711
1943,4.4,4.410482
1944,4.5000005,4.3734236
1945,4.6000004,4.3510685
1946,4.6000004,4.3348856
1947,4.2,4.330399
1948,4.2999997,4.342462
1949,4.2,4.365418
1950,4.2999997,4.3936725
1951,4.9,4.4295435
1952,4.9,4.4753156
1953,4.7999997,4.523668
1954,4.7999997,4.5481224
1955,4.7999997,4.553273
1956,4.7999997,4.5425987
1957,4.9,4.5300517
1958,4.9,4.5544124
1959,4.9,4.6021204
1960,4.9,4.652691
1961,4.9,4.7016215
1962,4.7,4.749404
1963,4.7,4.7913504
1964,4.7,4.83262
1965,4.7,4.87053
1966,5.0000005,4.9035053
1967,4.9,4.9308686
1968,4.9,4.953502
1969,4.7999997,4.957973
1970,4.7999997,4.9529095
1971,4.7,4.9430175
1972,4.7,4.9316688
1973,4.7,4.938192
1974,4.7,4.949751
1975,5.0000005,4.963407
1976,5.0000005,4.9709764
1977,5.0000005,4.9744844
1978,5.0000005,4.969316
1979,5.0000005,4.958834
1980,5.0000005,4.9462185
1981,5.0000005,4.935111
1982,5.0000005,4.941671
1983,5.5000005,4.9597387
1984,5.4,4.9831
1985,5.4,5.007765
1986,5.2999997,5.031582
1987,5.2999997,5.052908
1988,5.2,5.070912
1989,5.1000004,5.085685
1990,5.1000004,5.132308
1991,5.0000005,5.1893086
1992,5.0000005,5.2481747
1993,5.0000005,5.294529
1994,5.0000005,5.3300853
1995,5.0000005,5.35053
1996,5.0000005,5.353985
1997,5.0000005,5.346804
1998,5.1000004,5.328499
1999,5.7,5.3048754
2000,5.6000004,5.2805777
2001,6.0000005,5.2580023
2002,6.0000005,5.2385745
2003,6.1000004,5.2224836
2004,6.1000004,5.2093086
2005,5.7,5.2055664
2006,5.7,5.25095
2007,5.7,5.3146358
2008,5.7,5.4117846
2009,5.7,5.5214577
2010,5.6000004,5.6362453
2011,5.6000004,5.7472935
2012,5.6000004,5.8173485
2013,5.6000004,5.8567142
2014,5.6000004,5.874938
2015,5.8,5.877714
2016,5.8,5.87389
2017,5.9,5.8602815
2018,5.9,5.841352
2019,5.6000004,5.8214574
2020,5.5000005,5.8029604
2021,5.5000005,5.7866197
2022,5.8,5.789105
2023,6.3,5.8034706
2024,6.2,5.830376
2025,6.2,5.8630033
2026,6.2,5.8743386
2027,6.4,5.8638577
2028,6.5000005,5.84067
2029,6.5000005,5.834258
2030,6.5000005,5.873501
2031,6.4,5.932367
2032,6.4,5.9965553
2033,6.4,6.058675
2034,6.4,6.1268125
2035,6.3,6.2007904
2036,6.3,6.273653
2037,6.3,6.340827
2038,6.5000005,6.393656
2039,6.5000005,6.4356484
2040,6.5000005,6.4648666
2041,6.5000005,6.4848433
2042,6.7,6.49157
2043,6.7,6.4901433
2044,6.6000004,6.484385
2045,6.6000004,6.489756
2046,6.6000004,6.502908
2047,6.8,6.520189
2048,7.0000005,6.5417895
2049,7.0000005,6.5770955
2050,7.0000005,6.618471
2051,7.0000005,6.653663
2052,7.0000005,6.6821632
2053,6.9,6.7039905
2054,6.9,6.732849
